Sujeto;Perfil;Grupo;Identificador;Tareas;#;Proyecto;Tipo;Creado;Actualizado;Inicio;Fin;Cerrada
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190081;;TC-Gestión;24/04/2019 14:36;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190085;;TC-Gestión;24/04/2019 14:44;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190083;;TC-Gestión;24/04/2019 15:56;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190086;;TC-Gestión;25/04/2019 11:26;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190087;;TC-Gestión;25/04/2019 15:40;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190088;;TC-Gestión;30/04/2019 7:49;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1a;20190089;;TC-Gestión;03/05/2019 9:51;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190013;;TA-Gestión;;23/01/2019 14:32;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20180083;;TA-Gestión;;23/01/2019 14:52;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190018;;TA-Gestión;;24/01/2019 14:31;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190016;;TA-Gestión;;24/01/2019 14:31;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190017;;TA-Gestión;;24/01/2019 14:31;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190015;;TA-Gestión;;24/01/2019 14:32;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20180148;;TA-Gestión;;29/01/2019 13:26;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20180039;;TA-Gestión;;30/01/2019 14:47;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190021;;TA-Gestión;;01/02/2019 10:50;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190020;;TA-Gestión;;01/02/2019 10:50;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190004;;TA-Gestión;;01/02/2019 12:51;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20180208;;TA-Gestión;;05/02/2019 15:16;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190022;;TA-Gestión;;05/02/2019 15:32;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190019;;TA-Gestión;;06/02/2019 10:50;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20110537;;TA-Gestión;;06/02/2019 12:25;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20130558;;TA-Gestión;;06/02/2019 14:15;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20150163;;TA-Gestión;;06/02/2019 14:19;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190025;;TA-Gestión;;11/02/2019 12:27;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190023;;TA-Gestión;;11/02/2019 14:31;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20180204;;TA-Gestión;;12/02/2019 14:54;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190014;;TA-Gestión;;13/02/2019 14:31;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190030;;TA-Gestión;;14/02/2019 14:31;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190036;;TA-Gestión;;15/02/2019 10:50;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20180147;;TA-Gestión;;15/02/2019 10:51;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190034;;TA-Gestión;;15/02/2019 11:43;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20180137;;TA-Gestión;;15/02/2019 14:38;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20180196;;TA-Gestión;;18/02/2019 14:46;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190033;;TA-Gestión;;18/02/2019 14:55;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190031;;TA-Gestión;;18/02/2019 14:55;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20180160;;TA-Gestión;;19/02/2019 15:19;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190007;;TA-Gestión;;19/02/2019 15:21;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190038;;TA-Gestión;;20/02/2019 7:39;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20180206;;TA-Gestión;;20/02/2019 14:32;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20170154;;TA-Gestión;;21/02/2019 14:46;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20180121;;TA-Gestión;;22/02/2019 14:35;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20180153;;TA-Gestión;;22/02/2019 14:58;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190041;;TA-Gestión;;25/02/2019 11:23;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190042;;TA-Gestión;;25/02/2019 14:27;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190028;;TA-Gestión;;26/02/2019 13:37;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190044;;TA-Gestión;;26/02/2019 14:55;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190043;;TA-Gestión;;27/02/2019 10:11;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190045;;TA-Gestión;;27/02/2019 10:57;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20180144;;TA-Gestión;;04/03/2019 14:45;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20180061;;TA-Gestión;;04/03/2019 14:47;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190046;;TA-Gestión;;05/03/2019 14:29;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20170142;;TA-Gestión;;06/03/2019 14:46;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20180025;;TA-Gestión;;06/03/2019 15:09;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190048;;TA-Gestión;;07/03/2019 9:47;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190051;;TA-Gestión;;07/03/2019 15:31;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190057;;TA-Gestión;;11/03/2019 12:07;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20130139;;TA-Gestión;;13/03/2019 11:05;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20130141;;TA-Gestión;;13/03/2019 11:05;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190056;;TA-Gestión;;13/03/2019 14:29;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190027;;TA-Gestión;;13/03/2019 14:31;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20160148;;TA-Gestión;;14/03/2019 15:10;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190001;;TA-Gestión;;18/03/2019 14:51;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190058;;TA-Gestión;;21/03/2019 14:28;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190060;;TA-Gestión;;25/03/2019 14:22;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190061;;TA-Gestión;;25/03/2019 14:48;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190062;;TA-Gestión;;01/04/2019 10:43;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20180069;;TA-Gestión;;04/04/2019 14:12;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190072;;TA-Gestión;;05/04/2019 14:00;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190070;;TA-Gestión;;08/04/2019 14:56;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190066;;TA-Gestión;;08/04/2019 15:09;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190075;;TA-Gestión;;10/04/2019 15:17;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190077;;TA-Gestión;;15/04/2019 12:10;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190055;;TA-Gestión;;22/04/2019 14:44;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20130435;;TA-Gestión;;23/04/2019 13:09;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190085;;TA-Gestión;;26/04/2019 14:44;;;
16;desarrollo;EXP;16 EXP desarrollo;AD1b;20190078;;TA-Gestión;;29/04/2019 8:10;;;
16;desarrollo;EXP;16 EXP desarrollo;AD2;20130139;;TAIS-Gestión;;;27/02/2019 10:11;;
16;desarrollo;EXP;16 EXP desarrollo;AD2;20130141;;TAIS-Gestión;;;11/03/2019 12:07;;
16;desarrollo;EXP;16 EXP desarrollo;AD2;20190057;;TAIS-Gestión;;;13/03/2019 11:05;;
16;desarrollo;EXP;16 EXP desarrollo;AD2;20190043;;TAIS-Gestión;;;13/03/2019 11:05;;
16;desarrollo;EXP;16 EXP desarrollo;AD3;20130141;;TR-Gestión;03/06/2021 8:18;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD3;20190043;;TR-Gestión;18/06/2021 10:11;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD3;20190057;;TR-Gestión;19/06/2021 12:01;;;;
16;desarrollo;EXP;16 EXP desarrollo;AD3;20130139;;TR-Gestión;19/06/2021 14:01;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;19382;;TC-Soporte;30/04/2019 13:15;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;19359;;TC-Mejora;26/04/2019 11:20;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;19354;;TC-Nueva Funcionalidad;25/04/2019 12:46;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;19335;;TC-Nueva Funcionalidad;24/04/2019 11:55;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;19246;;TC-Nueva Funcionalidad;11/04/2019 12:45;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;19245;;TC-Nueva Funcionalidad;11/04/2019 12:44;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;19111;;TC-Modificación;29/03/2019 9:21;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;19110;;TC-Error;29/03/2019 9:20;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;19066;;TC-Nueva Funcionalidad;26/03/2019 9:35;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;19061;;TC-Error;25/03/2019 14:23;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;19060;;TC-Error;25/03/2019 14:06;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;19015;;TC-Mejora;21/03/2019 13:15;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;18989;;TC-Error;20/03/2019 11:25;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;18987;;TC-Error;20/03/2019 10:49;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;18986;;TC-Error;20/03/2019 10:48;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;18985;;TC-Error;20/03/2019 10:45;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;18983;;TC-Mejora;20/03/2019 9:36;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;18982;;TC-Mejora;20/03/2019 9:35;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;18968;;TC-Error;19/03/2019 11:24;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;18934;;TC-Mejora;18/03/2019 10:52;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;18928;;TC-Error;18/03/2019 7:54;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;18914;;TC-Error;14/03/2019 13:03;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;18900;;TC-Nueva Funcionalidad;13/03/2019 14:02;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;18898;;TC-Mejora;13/03/2019 13:56;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;18887;;TC-Error;13/03/2019 8:34;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;18869;;TC-Error;12/03/2019 8:41;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;18846;;TC-Nueva Funcionalidad;08/03/2019 13:05;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;18844;;TC-Nueva Funcionalidad;08/03/2019 13:04;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;18843;;TC-Nueva Funcionalidad;08/03/2019 13:03;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;18842;;TC-Mejora;08/03/2019 12:59;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;18841;;TC-Mejora;08/03/2019 12:58;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;18839;;TC-Mejora;08/03/2019 12:55;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;18838;;TC-Error;08/03/2019 12:53;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;18837;;TC-Mejora;08/03/2019 12:52;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;18836;;TC-Mejora;08/03/2019 12:49;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;18755;;TC-Soporte;04/03/2019 12:07;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;18753;;TC-Nueva Funcionalidad;04/03/2019 9:08;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;18752;;TC-Nueva Funcionalidad;04/03/2019 9:05;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;18633;;TC-Error;15/02/2019 8:46;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;18557;;TC-Mejora;06/02/2019 10:40;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1a;18504;;TC-Mejora;29/01/2019 13:59;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;19354;;TA-Nueva Funcionalidad;;25/04/2019 12:46;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;19266;;TA-Error;;12/04/2019 12:53;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;19111;;TA-Modificación;;23/04/2019 13:31;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;19110;;TA-Error;;22/04/2019 14:17;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;19060;;TA-Error;;23/04/2019 14:09;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;18989;;TA-Error;;22/03/2019 9:29;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;18987;;TA-Error;;20/03/2019 13:39;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;18986;;TA-Error;;20/03/2019 12:33;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;18985;;TA-Error;;20/03/2019 12:07;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;18983;;TA-Mejora;;21/03/2019 14:32;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;18982;;TA-Mejora;;03/05/2019 13:07;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;18928;;TA-Error;;18/03/2019 8:21;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;18914;;TA-Error;;18/03/2019 11:59;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;18888;;TA-Error;;14/03/2019 8:01;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;18887;;TA-Error;;24/04/2019 11:37;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;18869;;TA-Error;;20/03/2019 14:14;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;18843;;TA-Nueva Funcionalidad;;11/03/2019 12:35;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;18842;;TA-Mejora;;13/03/2019 13:29;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;18841;;TA-Mejora;;13/03/2019 13:32;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;18839;;TA-Mejora;;20/03/2019 11:29;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;18838;;TA-Error;;11/03/2019 11:35;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;18837;;TA-Mejora;;19/03/2019 9:27;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;18836;;TA-Mejora;;21/03/2019 13:10;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;18799;;TA-Soporte;;07/03/2019 9:41;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;18670;;TA-Error;;19/03/2019 9:03;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;18596;;TA-Error;;19/03/2019 9:06;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;18408;;TA-Gestión;;12/02/2019 12:51;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;18391;;TA-Modificación;;12/02/2019 14:29;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;18379;;TA-Gestión;;23/01/2019 12:09;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;18003;;TA-Error;;11/03/2019 11:23;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;17789;;TA-Error;;02/05/2019 8:03;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;17784;;TA-Gestión;;15/02/2019 8:18;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;17669;;TA-Error;;29/01/2019 8:33;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;17663;;TA-Nueva Funcionalidad;;15/02/2019 8:24;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;17661;;TA-Error;;29/01/2019 8:34;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;17630;;TA-Soporte;;15/02/2019 8:18;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;17525;;TA-Mejora;;15/02/2019 12:50;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;17519;;TA-Mejora;;15/02/2019 9:24;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;17500;;TA-Gestión;;22/01/2019 8:25;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;16486;;TA-Nueva Funcionalidad;;16/04/2019 11:55;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;15411;;TA-Gestión;;12/02/2019 12:49;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;11563;;TA-Modificación;;20/03/2019 11:24;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD1b;11194;;TA-Nueva Funcionalidad;;17/04/2019 13:21;;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;19382;;TAIS-Soporte;;;30/04/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;19354;;TAIS-Nueva Funcionalidad;;;25/04/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;19339;;TAIS-Error;;;24/04/2019;26/04/2019;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;19266;;TAIS-Error;;;12/04/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;19246;;TAIS-Nueva Funcionalidad;;;11/04/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;19117;;TAIS-Error;;;29/03/2019;31/05/2019;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;19111;;TAIS-Modificación;;;29/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;19061;;TAIS-Error;;;25/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;19051;;TAIS-Error;;;25/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;19015;;TAIS-Mejora;;;21/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;18989;;TAIS-Error;;;20/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;18987;;TAIS-Error;;;20/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;18986;;TAIS-Error;;;20/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;18985;;TAIS-Error;;;20/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;18983;;TAIS-Mejora;;;20/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;18981;;TAIS-Error;;;20/03/2019;20/03/2019;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;18968;;TAIS-Error;;;19/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;18934;;TAIS-Mejora;;;18/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;18928;;TAIS-Error;;;18/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;18914;;TAIS-Error;;;14/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;18898;;TAIS-Mejora;;;13/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;18887;;TAIS-Error;;;13/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;18875;;TAIS-Gestión;;;12/03/2019;14/03/2019;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;18869;;TAIS-Error;;;12/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;18843;;TAIS-Nueva Funcionalidad;;;08/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;18842;;TAIS-Mejora;;;08/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;18841;;TAIS-Mejora;;;08/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;18838;;TAIS-Error;;;08/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;18837;;TAIS-Mejora;;;08/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;18836;;TAIS-Mejora;;;08/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;18831;;TAIS-Mejora;;;08/03/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;18633;;TAIS-Error;;;15/02/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;18602;;TAIS-Modificación;;;12/02/2019;20/02/2019;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;18578;;TAIS-Error;;;07/02/2019;31/05/2019;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;18557;;TAIS-Mejora;;;06/02/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;18554;;TAIS-Mejora;;;05/02/2019;29/07/2019;
25;desarrollo;ctrl;25 ctrl desarrollo;AD2;18504;;TAIS-Mejora;;;29/01/2019;;
25;desarrollo;ctrl;25 ctrl desarrollo;AD3;19382;;TR-Soporte;30/04/2019 13:15;;30/04/2019;;30/04/2019 13:15
25;desarrollo;ctrl;25 ctrl desarrollo;AD3;19354;;TR-Nueva Funcionalidad;25/04/2019 12:46;;25/04/2019;;25/04/2019 12:46
25;desarrollo;ctrl;25 ctrl desarrollo;AD3;19339;;TR-Error;24/04/2019 12:59;;24/04/2019;;26/04/2019 10:46
25;desarrollo;ctrl;25 ctrl desarrollo;AD3;19266;;TR-Error;12/04/2019 11:44;;12/04/2019;;12/04/2019 12:53
25;desarrollo;ctrl;25 ctrl desarrollo;AD3;19111;;TR-Modificación;29/03/2019 9:21;;29/03/2019;;23/04/2019 13:31
25;desarrollo;ctrl;25 ctrl desarrollo;AD3;19015;;TR-Mejora;21/03/2019 13:15;;21/03/2019;;21/03/2019 13:15
25;desarrollo;ctrl;25 ctrl desarrollo;AD3;18989;;TR-Error;20/03/2019 11:25;;20/03/2019;;22/03/2019 9:29
25;desarrollo;ctrl;25 ctrl desarrollo;AD3;18987;;TR-Error;20/03/2019 10:49;;20/03/2019;;20/03/2019 13:39
25;desarrollo;ctrl;25 ctrl desarrollo;AD3;18986;;TR-Error;20/03/2019 10:48;;20/03/2019;;20/03/2019 12:33
25;desarrollo;ctrl;25 ctrl desarrollo;AD3;18985;;TR-Error;20/03/2019 10:45;;20/03/2019;;20/03/2019 12:07
25;desarrollo;ctrl;25 ctrl desarrollo;AD3;18983;;TR-Mejora;20/03/2019 9:36;;20/03/2019;;21/03/2019 14:32
25;desarrollo;ctrl;25 ctrl desarrollo;AD3;18968;;TR-Error;19/03/2019 11:24;;19/03/2019;;19/03/2019 11:24
25;desarrollo;ctrl;25 ctrl desarrollo;AD3;18934;;TR-Mejora;18/03/2019 10:52;;18/03/2019;;18/03/2019 10:52
25;desarrollo;ctrl;25 ctrl desarrollo;AD3;18928;;TR-Error;18/03/2019 7:54;;18/03/2019;;18/03/2019 8:21
25;desarrollo;ctrl;25 ctrl desarrollo;AD3;18914;;TR-Error;14/03/2019 13:03;;14/03/2019;;18/03/2019 11:59
25;desarrollo;ctrl;25 ctrl desarrollo;AD3;18898;;TR-Mejora;13/03/2019 13:56;;13/03/2019;;13/03/2019 13:56
25;desarrollo;ctrl;25 ctrl desarrollo;AD3;18887;;TR-Error;13/03/2019 8:34;;13/03/2019;;24/04/2019 11:37
25;desarrollo;ctrl;25 ctrl desarrollo;AD3;18869;;TR-Error;12/03/2019 8:41;;12/03/2019;;20/03/2019 14:14
25;desarrollo;ctrl;25 ctrl desarrollo;AD3;18843;;TR-Nueva Funcionalidad;08/03/2019 13:03;;08/03/2019;;11/03/2019 12:35
25;desarrollo;ctrl;25 ctrl desarrollo;AD3;18842;;TR-Mejora;08/03/2019 12:59;;08/03/2019;;12/03/2019 8:00
25;desarrollo;ctrl;25 ctrl desarrollo;AD3;18841;;TR-Mejora;08/03/2019 12:58;;08/03/2019;;13/03/2019 13:32
25;desarrollo;ctrl;25 ctrl desarrollo;AD3;18838;;TR-Error;08/03/2019 12:53;;08/03/2019;;11/03/2019 11:35
25;desarrollo;ctrl;25 ctrl desarrollo;AD3;18837;;TR-Mejora;08/03/2019 12:52;;08/03/2019;;19/03/2019 9:27
25;desarrollo;ctrl;25 ctrl desarrollo;AD3;18836;;TR-Mejora;08/03/2019 12:49;;08/03/2019;;21/03/2019 13:10
25;desarrollo;ctrl;25 ctrl desarrollo;AD3;18263;;TR-Error;08/01/2019 10:50;;08/01/2019;;29/01/2019 8:30
25;desarrollo;ctrl;25 ctrl desarrollo;AD3;17669;;TR-Error;19/09/2018 8:33;;19/09/2018;;29/01/2019 8:33
25;desarrollo;ctrl;25 ctrl desarrollo;AD3;17661;;TR-Error;17/09/2018 13:13;;17/09/2018;;29/01/2019 8:34
25;desarrollo;ctrl;25 ctrl desarrollo;AD3;11563;;TR-Modificación;04/05/2015 9:27;;04/05/2015;;20/03/2019 11:24
25;desarrollo;ctrl;25 ctrl desarrollo;BD1;19110;;ErrorDetectado;29/03/2019 9:20;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;BD1;19061;;ErrorDetectado;25/03/2019 14:23;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;BD1;19060;;ErrorDetectado;25/03/2019 14:06;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;BD1;18989;;ErrorDetectado;20/03/2019 11:25;;;;
25;desarrollo;ctrl;25 ctrl desarrollo;BD1;18987;;ErrorDetectado;20/03/2019 10:49;;;;
